iter	Logloss
2926	0.3031122134
2927	0.3031070802
2928	0.3031006488
2929	0.3030952936
2930	0.3030901123
2931	0.3030856336
2932	0.3030787289
2933	0.3030739581
2934	0.30307391
2935	0.3030715542
2936	0.3030666243
2937	0.3030630258
2938	0.3030575523
2939	0.3030520825
2940	0.3030454699
2941	0.3030392383
2942	0.3030355584
2943	0.3030302847
2944	0.3030267158
2945	0.303023158
2946	0.3030190862
2947	0.3030190935
2948	0.3030148516
2949	0.303008435
2950	0.3030043262
2951	0.3029975952
2952	0.3029919812
2953	0.302987251
2954	0.3029817332
2955	0.3029773802
2956	0.3029730643
2957	0.3029684155
2958	0.3029627682
2959	0.3029573317
2960	0.3029515475
2961	0.3029472168
2962	0.302942838
2963	0.3029390879
2964	0.3029358038
2965	0.3029301786
2966	0.3029244389
2967	0.3029212176
2968	0.3029158772
2969	0.3029122418
2970	0.3029059547
2971	0.3029018643
2972	0.3028960765
2973	0.3028911614
2974	0.302885344
2975	0.3028802994
2976	0.3028740641
2977	0.3028677954
2978	0.3028678213
2979	0.3028632021
2980	0.3028589676
2981	0.3028514563
2982	0.3028471625
2983	0.3028455353
2984	0.3028416742
2985	0.3028382496
2986	0.3028342369
2987	0.3028297915
2988	0.3028271916
2989	0.3028212263
2990	0.3028167624
2991	0.3028114738
2992	0.3028053087
2993	0.3027991843
2994	0.3027943025
2995	0.3027909962
2996	0.3027869503
2997	0.3027808295
2998	0.3027765691
2999	0.3027707775
